RECORD_ID,STUDENT_ID,ENROLLMENT_DATE,ACADEMIC_STANDING,CURRENT_GPA,CREDIT_HOURS_ATTEMPTED,CREDIT_HOURS_EARNED,MAJOR_CODE,ADVISOR_ID,FINANCIAL_AID_AMOUNT,LAST_LOGIN_DATE,TOTAL_COURSE_VIEWS,ASSIGNMENT_SUBMISSIONS,DISCUSSION_POSTS,AVG_ASSIGNMENT_SCORE,COURSE_COMPLETION_RATE,PLAGIARISM_INCIDENTS,WRITING_QUALITY_SCORE,ENGAGEMENT_SCORE,AT_RISK_FLAG,INTERVENTION_COUNT,LAST_UPDATED
RET_000717,STU_202400717,2024-08-05 0:00:00,Warning Status,3.14,19,14,EDUC,ADV_1113,10024.93,2025-07-27 14:28:37,137,9,6,69.5,0.43,0,89.3,94.8,FALSE,2,2025-08-01 3:14:37
RET_000718,STU_202400718,2024-08-11 0:00:00,Academic Warning,3.81,12,9,COMP,ADV_1049,30749.5,2025-07-27 14:28:37,59,14,13,75.6,0.73,0,49.1,86.8,FALSE,0,2025-08-01 10:14:37
RET_000719,STU_202400719,2024-08-07 0:00:00,Dean's List,3.91,13,11,ARTS,ADV_1036,8034.72,2025-07-26 14:28:37,76,10,0,93.4,0.76,0,48.1,41.8,FALSE,1,2025-08-01 1:01:37
RET_000720,STU_202400720,2024-08-06 0:00:00,Satisfactory Progress,3.65,15,12,BIOL,ADV_1010,17025.56,2025-07-14 14:28:37,16,21,14,64.9,0.89,4,41.6,26.7,FALSE,0,2025-08-01 11:56:37
RET_000721,STU_202400721,2024-08-07 0:00:00,Probationary Status,3.13,16,15,HIST,ADV_1050,15519.44,2025-07-30 14:28:37,303,16,16,92.2,0.6,8,40.9,47.8,FALSE,2,2025-08-01 3:26:37
RET_000722,STU_202400722,2024-08-12 0:00:00,Honor Roll,3.89,14,12,ARTS,ADV_1007,17160.13,2025-07-28 14:28:37,76,18,26,81.9,0.59,5,79.8,57.4,TRUE,5,2025-07-31 23:03:37
RET_000723,STU_202400723,2024-08-05 0:00:00,Satisfactory Progress,2.79,12,11,RELI,ADV_1062,0,2025-07-28 14:28:37,74,12,0,78.5,0.58,0,69,95.8,FALSE,3,2025-08-01 11:30:37
RET_000724,STU_202400724,2024-08-09 0:00:00,Honor Roll,3.82,20,17,JOUR,ADV_1126,31815.59,2025-07-25 14:28:37,66,17,4,79.1,0.38,2,50.1,22.8,TRUE,1,2025-08-01 12:53:37
RET_000725,STU_202400725,2024-08-03 0:00:00,Probationary Status,1.69,16,13,PSYC,ADV_1100,8615.67,2025-07-09 14:28:37,9,14,20,54,0.82,0,92.5,37.9,FALSE,1,2025-08-01 0:26:37
RET_000726,STU_202400726,2024-08-04 0:00:00,Good Standing,2.81,16,12,ARTS,ADV_1017,10071.06,2025-07-02 14:28:37,49,12,34,60.3,0.9,7,82.9,97.6,FALSE,1,2025-07-31 22:17:37
RET_000727,STU_202400727,2024-08-07 0:00:00,Satisfactory Progress,3.98,12,11,PHYS,ADV_1139,0,2025-07-31 14:28:37,251,8,35,90.3,0.44,0,46,34.6,TRUE,3,2025-08-01 1:50:37
RET_000728,STU_202400728,2024-08-11 0:00:00,Honor Roll,3.86,15,14,ECON,ADV_1079,0,2025-08-01 14:28:37,270,9,7,57.2,0.88,0,66.7,32,FALSE,3,2025-07-31 22:38:37
RET_000729,STU_202400729,2024-08-07 0:00:00,Probationary Status,2.69,15,13,COMP,ADV_1128,0,2025-07-31 14:28:37,211,17,23,68.4,0.4,0,36.2,35.8,TRUE,8,2025-08-01 10:40:37
RET_000730,STU_202400730,2024-08-11 0:00:00,Excellent Standing,3.21,17,11,JOUR,ADV_1137,0,2025-08-01 14:28:37,319,21,12,86.1,0.81,6,69.1,23.4,FALSE,1,2025-07-31 21:37:37
RET_000731,STU_202400731,2024-08-12 0:00:00,Academic Warning,2.89,16,14,GEOG,ADV_1116,28034.1,2025-08-01 14:28:37,392,11,16,94.3,0.55,0,46.6,54,FALSE,0,2025-08-01 8:35:37
RET_000732,STU_202400732,2024-08-15 0:00:00,Academic Probation,2.87,18,16,JOUR,ADV_1005,25822.87,2025-08-01 14:28:37,250,10,18,72,0.46,0,53.4,24,FALSE,3,2025-08-01 8:04:37
RET_000733,STU_202400733,2024-08-03 0:00:00,Satisfactory Progress,2.84,12,11,MKTG,ADV_1010,0,2025-07-27 14:28:37,134,8,28,48.7,0.47,5,70.2,26.8,FALSE,0,2025-08-01 13:22:37
RET_000734,STU_202400734,2024-08-10 0:00:00,Academic Suspension,3.79,19,17,HIST,ADV_1087,20821.28,2025-07-30 14:28:37,186,14,3,51,0.35,0,75.2,53.4,FALSE,2,2025-08-01 13:57:37
RET_000735,STU_202400735,2024-08-10 0:00:00,Warning Status,2.91,14,11,JOUR,ADV_1015,28153.54,2025-08-01 14:28:37,308,17,20,64.8,0.4,5,40.8,80.6,FALSE,3,2025-08-01 11:19:37
RET_000736,STU_202400736,2024-08-05 0:00:00,Honor Roll,2.52,13,10,BUSN,ADV_1087,0,2025-07-29 14:28:37,151,8,3,88.5,0.84,0,46.8,70.4,TRUE,8,2025-08-01 2:22:37
RET_000737,STU_202400737,2024-08-07 0:00:00,Probationary Status,2.81,19,13,MATH,ADV_1011,0,2025-07-29 14:28:37,345,11,34,49,0.75,0,37.7,29.1,FALSE,3,2025-08-01 2:47:37
RET_000738,STU_202400738,2024-08-09 0:00:00,Conditional Standing,2.57,17,16,PHYS,ADV_1104,16092.15,2025-07-06 14:28:37,46,12,24,69.1,0.82,0,63.3,30.5,FALSE,0,2025-07-31 21:14:37
RET_000739,STU_202400739,2024-08-14 0:00:00,Distinguished Standing,3.67,12,8,MATH,ADV_1031,27811.1,2025-07-28 14:28:37,94,24,30,94.2,0.41,0,55,16.2,FALSE,1,2025-07-31 20:45:37
RET_000740,STU_202400740,2024-08-01 0:00:00,Honor Roll,3.85,14,12,JOUR,ADV_1055,0,2025-07-27 14:28:37,78,10,11,96.5,0.57,0,92.5,28.4,TRUE,2,2025-07-31 20:48:37
RET_000741,STU_202400741,2024-08-05 0:00:00,Satisfactory Progress,3.8,13,9,ARTS,ADV_1134,0,2025-07-30 14:28:37,244,12,19,52.7,0.62,0,39.6,22.7,TRUE,6,2025-08-01 8:43:37
RET_000742,STU_202400742,2024-08-05 0:00:00,Honor Roll,2.8,15,11,GEOG,ADV_1118,0,2025-07-29 14:28:37,252,16,22,56.1,0.58,0,43.2,55.8,FALSE,1,2025-08-01 11:34:37
RET_000743,STU_202400743,2024-08-04 0:00:00,Dean's List,3,20,18,ENGR,ADV_1138,24348.05,2025-07-10 14:28:37,33,14,29,64.5,0.53,0,37.6,83.1,FALSE,2,2025-07-31 22:46:37
RET_000744,STU_202400744,2024-08-07 0:00:00,Conditional Standing,3.09,17,16,PHYS,ADV_1039,26321.94,2025-07-29 14:28:37,212,18,12,75.4,0.96,0,67.1,59.5,FALSE,0,2025-07-31 18:01:37
RET_000745,STU_202400745,2024-08-13 0:00:00,Satisfactory Progress,2.85,19,17,THEA,ADV_1149,6272.05,2025-07-27 14:28:37,109,22,26,65.1,0.51,2,78.1,30.1,FALSE,2,2025-07-31 15:40:37
RET_000746,STU_202400746,2024-08-10 0:00:00,Academic Probation,2.55,12,10,JOUR,ADV_1060,0,2025-07-25 14:28:37,63,19,28,61.1,0.88,0,47.9,67.1,FALSE,0,2025-08-01 5:54:37
RET_000747,STU_202400747,2024-08-10 0:00:00,Dean's List,1.12,17,15,NURS,ADV_1019,24918.61,2025-07-26 14:28:37,56,10,21,74.5,0.41,0,37.2,36.7,FALSE,2,2025-08-01 5:39:37
RET_000748,STU_202400748,2024-08-11 0:00:00,Conditional Standing,3.74,16,15,BUSN,ADV_1010,28864.41,2025-07-26 14:28:37,73,8,13,65.6,0.77,0,70.2,92.2,TRUE,6,2025-08-01 1:58:37
RET_000749,STU_202400749,2024-08-06 0:00:00,Warning Status,1.29,19,17,MKTG,ADV_1037,8249.7,2025-07-30 14:28:37,314,17,12,53.1,0.52,0,51.8,49.8,FALSE,0,2025-08-01 8:08:37
